Subject_id,Topics,Levels_key,L1s,Essays
300,SMK0,B1_1,CHN,"﻿Smoking is not a good habit. It costs a lot of money and will do great harm to smokers' health. But there never lacks heavy smokers. Not only do them smoke at home, but they also smoke a lot in public places, such as coffee cafe, hall, church, etc. I think it is not so appreciate. Public places are for all so smoking there is unbearable for the bad smell. What's more, it will pollute the air and make others to do a second smoking when nobody is aware of it. So, I am strongly against for smoking in public. From my point of view, I think smoking is completely a bad habit because it brings us no benefits. It just like drugs, people are addicted to it and are damaged by it slowly. Watch those who die from lung disease, most of them are heavy smokers. So we should give up smoking for our family and health. Smoking is never important and no one will laugh at you if you can not smoke. Finally, what I want to say is that if someday we want to smoke, please think that what we will do will cause such damage."
166,SMK0,B1_1,CHN,"﻿Should smoking be banned in all public places? I think it is a very serious problem during the smokers. Some support the policy, some against the policy. It is hard to decide which is right or wrong. In my mind, I support the point to ban the smoking in all public place, like restaurants, bus station, and so on. Not for others, but also for the smokers. Various modern researches show that smoking is very harmful to smoker. Smoking causes various diseases for example, when smoking much oxygen is used and less oxygen come to the brain, lungs and heart. This is very dangerous to young people. People should have a good health to do everything. Without a health body, person cannot do something that you like to do. Smoking also has great influence on family. As you know, smoking cost a lot of money. So smoking is not a lightly economic burden. And more terrible things are that smoking will damage DNA, which will change family from physiology and smoking cannot be stopped easily like drugs. According above statements, smoking should be banned because smoking is harmful to health, bad influence on family. Banned smoke can bring us comfortable living environment. Only a comfortable environment, people can live a happy live. So I support the idea to ban the smoking on public."
232,PTJ0,B1_1,CHN,"﻿ Part-time job is a new kind of working method suited for those students who don't have enough time to take a full-time job. A part-time job can provide the students with the study and living expense they need as well as plentiful working experience. But it doesn't mean that everyone has a must to do a part-time job. It depends on one's situation. In my opinion, a student should know what he or she is doing and going to do in the whole life, and value the advantages and disadvantages when making decisions. If a student is having challenge in paying the tuition fee, doing a part-time job is a must. Otherwise he cannot continue his education. Well, if a student is not poor and he doesn't have a lot of pressure in study, he can have much spare time to manage. In this situation, doing a part-time job is still a good choice than playing computer games in dormitory. So part-time job is also good for the students who have a lot of spare time and don't want to be so relaxed, it can help students gain work experience and fasten their steps to the society. But if a student has to study a lot in college, he must treasure his time. It's unwise to do part-time job using the limited time and eventually interrupted the study. So, in conclusion, different cases should be analyzed independently. Part-time job is suitable for many people who face economic problems or have abundant spare time, but not for those who are busying furthering their studies."
054,PTJ0,B1_1,CHN,"﻿I think that it is important for college students to have a part-time job. I have the following reasons. It takes a long time for us to realize the importance of having a part-time job for college students. In fact, having a part-time job has a lot of advantages. First of all, finding a part-time job is a good way to improve students' practical abilities. Take a friend of mine for example, he took a part-time job as a food deliver during the summer vacation time. He told me that he had been more patient after he took that job and he thought that he has improved his skills in society. In addition, finding a part-time job can make your life diverse. You will feel a sense of alive and you will find that life is more interesting. But today's students don't like part-time job. They think it is a kind of waste of time. What's more, some of students say that they can't near the cruelty of society. In fact, disadvantages exist. But all in all, having a part-time job is a kind of practice for college students. It can be training before we enter the real society and it can help us improving our skills."
233,PTJ0,B1_1,CHN,"﻿Nowadays, most of the parents are opposite to their elder counterparts. They don't let their children study for whole day, instead, they encourage these college students to do some part-time job after class. As for college students, having a part-time job is as equally important as taking classes. For one thing, a person who spare whole period in class and library may be good at theory.. However, as is known to all, we can't work a creature only with theory, so the one with a part-time job experience will show advantages in later work. To some degree, having a part-time job can not only earn some money to fulfill your study, it also private a chance for students to acknowledge how to communicate with strange person in real society, that plays an important role in their life. For the other, a part-time job is supposed to spare a period of college study. In order to balance the studying time and the working time, students can develop an ability of operating time. Besides, work after class may ask for a strong basis, including both physical and mental. To do best of job, one can develop a sense of never giving up, which will benefit college students for good. In short, having a part-time job is important, for it will leave college students not only experience, but also an immortal mind of resolute and straightforward."
209,SMK0,B1_1,CHN,"﻿Agree. I am quite with this statement. I don't want to talk about whether it is good or not to smoke. the result is so clear. And I can understand why so many people still keep smoking will themselves know SMOKING IS BAD TO HEALTH clearly. It's their habit. But smoking in public should be banned. public place is a place where everyday a mess of people gather at including children women with babies and old people. Smoking is a habit of who is smoking, but these guys have no rights to do harm to the people without the bad habit. So I am agree with the statement. Maybe someone think it's much better to divide the restaurants into two part SMOKING ALLOWED ones and SMOKING BANNED ones. But I don't think so. for the fact that it is clear that smoking is bad to our health. So we should try to get everyone out of the bad habit, and making every restaurants and even every public places no-smoking is also a great way by making smokers fell that they are not accepted by the others with the bad habit, and I believe that between smoking and being accept by public, most people will choose the last one."
208,SMK0,B1_1,CHN,"﻿Should smoking be completely banned at all the restaurants in China? Many people think so, I think it is a very realistic problem. As we all know, smoking is bad to our health. What's more, it's influence people around you. Restaurants is a place that you should pay attention to your behavior and manner very well. So from this point, smoking should be banned in the restaurants. But in the other hand, however, don't think so. Some people feel that smoking shouldn't be banned at the restaurants. In fact, it is a complicated thing. We cannot lightly say should or shouldn't. It influenced by many factors, first of all, it is difficult for government to control smoking people's quantity. And if there has supplies, there has needs. If smoking is not be allowed in the restaurants, what will the people who really want to smoking do? In case of myself, I think instead of smoking in our own seats, the restaurants should make some special places for us to smoking. It will not only good for smokers, but also the others. However, it's easier said than done. Only in reality we van know whether it is good or bad."
393,SMK0,B1_1,CHN,"﻿ I firmly believe that smoking in public should be forbidden by law. As we all know, smoking does harm to the smokers. But in fact, it also does harm to the people around the smoker, which has been manifested by the WHO. You can throw all cautions to the wind to be a chain smoker, and that's your right. But you can't be ignorant of the people around you in public. They have the right to do their things healthily in public, and they do not have the duty to be exposed in the environment which is full of those nasty smelling. No one will think you are cool when you are smoking in public. Instead, they may look down on you. Besides what I have mentioned above, smoking may ruin those students who are not well educated. They are immature and curious about everything and they may imitate what an adult do. So chances are that they also become smokers, which doesn't seem to be a good thing anyway. In a word, smoking in public is so harmful that we must put a ban on it. Only through the joint effort from the citizens and the government can we live a better city life."
187,PTJ0,B1_1,CHN,"﻿Whether students who study inside the campus can get a part-time job or not is a topic which is being discussed. Some students say yes to it because they think it can help them understand their parents' hardship while some don't agree with it, saying it's a waste of time for study. In my opinion, a student can get a part-time job on condition that it doesn't have a side effect on his normal study in the daytime. As a matter of fact, the good effects that a part-time job brings to a student should be more than the side ones because taking a part-time job can bring students more chances to get in touch with society. It's good for students to have part-time jobs because this helps cultivate independence among young people. Part-time jobs in business can foster a sense of competition, which is important for students in the future. And being able to earn their own money gives students a feeling that they've become adults and, therefore, makes them feel more mature. Part-time jobs make students more confident in themselves because through the work they can realize their own value and prove that they are capable people. What's more, it also makes students experience the hardship of making money. However, students who get a part-time job should control the time for part-time job as well as pay attention to their safety when they go to work. Besides, they should spend their income from the part-time job reasonably."
186,PTJ0,B1_1,CHN,"﻿Nowadays, it is a common phenomenon that college students do part-time job, even me myself, have tried hard to get a decent part-time job. I strongly agree and advocate college students to find part-time job. I have the reasons and evidence to support my point. Finding a part-time job can make college students life more colorful and enrich their life. Moreover, doing part-time job they can gain experience which is the best way to their future career. They can gain the treasure to deal with various problems. Thirdly, it is a great opportunity to develop the ability to widen their work efficiently which will increase the quality of their career and life. Fourthly, part-time job can help us earn money. So we can reduce our parents' burden and buy something we like. For example, I even used some money from my part-time to buy presents to my mother. Last but not least, acquiring the ability to deal with many problems can also benefit them and they can make the best of the knowledge they have learned in order to get comprehensive development. In a word, getting part-time jobs are our pre-classes of our future career. Sufficient knowledge allow we massively experience is for the mental promise to our life."
373,PTJ0,B1_1,CHN,"﻿ Nowadays, more and more graduated college students can't find satisfing jobs. There are many reasons for this. For example, they can't use their knowledge well and they have no idea about the economic situation. But the main point is that they lack the experiences about the society. So I think college students should do some part-time jobs. Life for a full-time college student isn't busy. They have much free time. Many students spend their leisure time in playing computer games or sleeping. This is a bad idea. Why not do a part-time job? It can not only supply some economic support but also provide some knowledge and experiences. The second advantage is really important. Most colleges or universities are open to the public, but the life in college is different to social life. Doing part-time jobs means that you can have a look at the social life and have more chances to learn social skills. When you graduate from college, you will find them so important to find a job and live a good life. For part-time jobs, it doesn't matter how much you can earn. The key point is how much you can learn. We can't learn everything in school. In my opinion, doing part-time jobs is a way of study. And the knowledge involved is even more important. So I think college students should do part-time job."
114,PTJ0,B1_1,CHN,"﻿It's important for college students to have a part-time job. The followings are the possible reasons I think why having a part-time job is important for college students. Above all, in my opinion doing a part-time job can help shape ourselves. During the part-time job, it's obvious that we may face lots of tough problems which we have never dealt with. Through solving them, we gradually become mature and develop good personalities, such as brave, hardworking and optimistic. At the same time, taking a part-time job contributes to earning a certain amount of money. As college students, most of us have been teenagers and are not children any more. We should learn to take the responsibilities to help our parents. Therefore, taking a part-time job is a good way to relieve the burden of our parents. What's more, taking a part-time job requires us to go into society. We all know that society is a good teacher. In the society, we can acknowledge the things which cannot be taught at school, such as how to communicate with others. In the meanwhile, we can also apply what we have learnt from classes to practical situations. In this way we can get a better understanding of the theories. However, we should keep in mind that we just take a part-time job. It ought not to be turned into full-time. After all, studying is our first task. We should balance the relationship between studying and part-time job."
240,SMK0,B1_1,CHN,"﻿Smoking in public places is immoral and even illegal in some cities. So I can see it's harmful to us. This kind of action must be stopped. Some eldership doesn't think highly of its harm, so they just carry on smoking in public places. Smoking is normal and necessary when meeting some old friends or relatives to them. Smoking helps them feel more relaxed and comfort. And some teenagers also smoke in public places. To them, smoking is cool; so they smoke to draw other's attention. People referred to above are selfish and foolish, they never think about other's and themselves' health. So I can't agree to their action. Knowing smoking in public places is harmful to others and themselves, why are there still so many people do like this? Smoking has become cultural in China. So even I think it must be stopped, but in recent years keeping the status in quo is somewhat acceptable. People must try to stop it and decrease this action. In the end, I manna to say that if anyone want him and his family to live longer and healthier, he just have to stop smoking in public places. Anyhow, smoking in public places is acceptable now; but it will disappear from china in the future."
027,SMK0,B1_1,CHN,"﻿ I support that smoking should be completely banned in all restaurants in the country because it does harm to all the people. The reasons lie in several aspects. Smoking in the restaurant is very impolite because the restaurant is a public occasion; many people are eating there every day. If you smoke, it will have bad effects on others. People will hate you and think of you as enemy. To leave a good impression on others, don't smoke in the restaurant. Smoking in the restaurant is harmful to others. Besides, it is also affect your health because smoking can result in many diseases, such as cancer. When my grandpa was young, he smoked very heavily. Gradually, his health was threatened. This year he died because of lung cancer. The effects of smoking on others are more terrible. To protect all people's health, don't smoke in the restaurant. Smoking in the restaurant will impact the quality of air. If you smoke, the restaurant will be very dirty and nobody is willing to come. The restaurant will lose much money. Worse still, you will feel very uncomfortable. In a word, smoking in the restaurant should be banned. It is high time that we took actions."
396,PTJ0,B1_1,CHN,"﻿ In my own point of view, it's not so important, as many people would think, for college students to get a part-time job. To discuss whether we should have a part-time job, we must figure out why some people would take a part-time job so seriously. After thoughtful consideration, I come up with three reasons with which they would put up. The first one, maybe the most important for someboby, is that it could help support you through college, lessen the burden of parents. As for the second one, I think it's that it provides the opportunity for college students to get familiar with the world, according to them. Most importantly, they believe that it could offer them work experience. However, I'm not quite for that. First of all, the students who devote a lagre part of their time into part-time jobs are not sensible at all, provided that money is the only reason why they do that. Parents support them with their hardwork, hoping you to obtain knowledge as much as possible, while you exchange the precious time for little money. Moreover, the university is a miniature society, where you could have access to the world. There is no need fou you to do a part-time job particularly to know about the society. If work experience, instead of knowledge, is what you really want, why don't you just drop out of school and find a full-time job? As a consequence, I believe that it's not necessary for college students to do a part-time job."
159,SMK0,B1_1,CHN,"﻿When I go to the restaurant, I always face the problem of smoking from people sit near my table. I don't like the smokers so much. I think that the government should ban people from smoking in the community. When I go to the park or the shopping mall, I always come across many smokers smoke and they make the awful atmosphere in the area. Smoking is a terrible thing for human health. It makes people be cancer and damage the lung. People who smoke may think that there is no harmful effect to the health. The truth is smoking is harmful both smoker and people who stay near the smoker. You can see from the advertisements on the television. They are trying to persuade that smoking is not good for the health of smoker and the people who stay near them. I think that the restaurant should not allow the smoker to smoke in the restaurants. We should not let the smoker go in to the public place too such as university, hospital, shopping mall, market, concert and movie theater as well. Finally, we must inform the smoker why we do not want them smoke in the public place because it will make people be harmful and unhealthy. If the smoker can decrease their cigarette per day they can have a long life."
397,PTJ0,B1_1,CHN,"﻿From my point of view, it's essential for us college students to have part-time jobs. As is shown in some surveys, the percentage of university students doing part-time jobs cam be as high as 70 percent in some schools located in the prosperous district, especially those around the CBD. Alleged to a new survey I have recently read, many students have the desire to do part-time jobs from the bottom of heart. As above, we can see part-time job is fairly important, just as the meaning of water to fishes. Why are part-time jobs so popular in some way? There are some reasons probably explaining the puzzle. Among college students, nearly all are adults. Deep in their heart is a sense of independence, which means to support themselves as possible as they can. This is the most crucial fountain of the motive for us university students to have part-time jobs. Furthermore, it's part-time jobs that improve our comprehensive abilities and add to our social experience. Meanwhile, through social practice just like part-time jobs, not only can we make some extra money to support our daily life and lighten parental load, but widen out horizons and strengthen our relationship webs, which are very precious sources and will assuredly help us someday somewhere. What's more, part-time jobs covering some of our leisure time, we can shorten our time spent on boring things such as popular games, soap operas or chats. Part-time jobs make our life full in some degree. All in all, as college students, as adults, it's time that we went into the real society and did something. Part-time job can serve as a media or bridge for us, so why not seize the time and opportunity. Remember, time is flying, so is opportunity. Seize your time to have a try and you may be astounded."
162,PTJ0,B1_1,CHN,"﻿Nowadays, more and more college students are engaged in part-time jobs. They work in their spare time as private tutors, salesmen, waiters or shop assistants. People wonder whether it is good for students to do so. Some people are afraid that working in spare time will have a bad effect on students. Because they think study is the most important task to the college students. If they want to live a better life in the future, they should pay full attention to their study. Of course, their worry is reasonable. But there are also other people who believe that taking part-time jobs has many advantages and the advantages outweigh the disadvantages. In my opinion, it is important for college students to take part-time jobs. Firstly, the students can earn money to support themselves and reduce their parents' financial burden by doing part-time jobs. Secondly, while doing their part-time jobs, the students can apply their knowledge what they learn on campus to their work. Finally, doing part-time jobs helps the students to gain some social experience that will be of great help to their future career. In a word, Taking part-time jobs provides students with more chances of social practice. However, college students should keep a balance between study and jobs because study is the first important task for college students after all."
305,PTJ0,B1_1,CHN,"﻿One of the differences of college and middle school is the high fees. That means some of us may try to make money their own during college. But is it necessary? I think teenagers as we are don't have the ability to differ bad eggs from the goods. What's more, part-time jobs may take away our study times and drive away our attention. That may not worth the candle. So I think part-time job isn't necessary for college students. I have ever seen a story on newspaper which shows disadvantages about part-time jobs. Xiaoming was once a hard-working boy who always buries himself into study. But when he tried part-time jobs for just once, he saw the great economical receipts from it. He got off of class more and more frequently to do part-time jobs, so he can get much money which makes his life in college more satisfying. At the same time, his performance on class was worse and he also had less attendances. So when the final tests coming, he couldn't figure it out as well as he once could. And get a low score more than he could ever think. According to Xiaoming's sorrow story, we should know that even through money is important; it is not everything we should run after during the precious college time. There are other significant things we could do, too. Moreover, our college students are not mature somehow, and it can't be avoided to be treated by some experienced ones, some of whom may not be kind, too. So it may not be safe, if we take part-time jobs without enough cautious. All in all, I think it is not necessary to do part-time jobs for college students. For we should grab the opportunities to study hard, for we can take part-time jobs when grow up, but it is not easy to have another teenage after old."
236,SMK0,B1_1,CHN,"﻿As for smoking, to most of us, maybe it is indeed a bad behavior. There are many reasons like doing harm to health. However smoking also has its own advantages. To begin with, it can relieve people's pressure. People, living in the 21 century, are always under pressure. That pressure comes from every thing, such as work, family matters, study, social contact and so on. So of course, people will use some ways to relieve their unhappiness. Smoking is just one of the most popular ways. When people smoke, they maybe can forget what enable them upset and worried, like drinking. Then, it can create large financial profits. No matter where it is, cigarette trade is undoubtedly larger than most trade, because the number of people using it is very huge. It can help a society or a country develop their natural economy. At last, it's also a culture. As many people use it for a long time, it has become a social habit. When people visit their friends, they may send a pack of cigarette. When colleagues enjoy a meal together, they may express politeness by sending a cigarette. Although it has its own advantages, smoking too much will cause more troubles. So I don't encourage people to take smoking as a living hobby. Use it in the special occasion and never get hooked to smoking, that's enough."
376,SMK0,B1_1,CHN,"﻿ Now at more and more restaurants smoking is being banned in the Smoking city. So it is debated if smoking should be completely banned at all the restaurants in the country. However, different people have different opinions. As we all know, it is bad for ours health to smoke. So many people think that smoking should be completely banned at all the restaurants in the country. However I think that smoking should not be completely banned at all the restaurants in the country. As a coin has two sides, smoking not only is harmful for our health but smoking little also makes people excited. If you are addicted to smoking, it is difficult to rid out of smoking. We should persuade them to smoke as little as, but not request them ban smoking. Besides, it has become traditional to give one cigarette to another at table in restaurants. So I think smoking should be banned in some restaurants where women and children would be but not all. In one word, I think Smoking should not be completely banned at all the restaurants in the country. People should learn when smoking is proper."
110,SMK0,B1_1,CHN,"﻿Smoking should be banned at all restaurants in the country Smoking is a bad habit. It hurts our healthy and damages our lungs. It would give us a lot of bad effect. What's more? Smoking not only hurts ones' personal healthy, but also give others some bad effect. And restaurants are public place, many people can be influenced. As a special place, smoking should be banned at all restaurants. Another reason is that smoking is bad to society. Everyone hope to live in a beautiful surrounding. But smoker often throw matches and cigarette butts on the ground. And many people smoked in public. This will bring many troubles to surrounding people. As you know second hand smoke is just as harmful as first hand smoke and make damage to fetus and child. So smoking is not a personal problem. To society, smoking bring dirty environment, make stress among people and contribute various diseases.. So smoking is really a bad thing. It is effects everyone in public and influence many people. Just be banned at public, we can have a good environment to live and have a better restaurant surrounding to have a meal. I think smoking should be banned at all restaurants in the country."
111,SMK0,B1_1,CHN,"﻿I think smoking should be completely banned at all the restaurants in the country. There are two reasons as follows. On the one hand, smoking itself does harm to people's health. The harmful substance which comes from cigarettes is not only bad for the smoker himself but also for the people around the smoker. A survey indicates that the person who smokes a lot has a higher risk of getting lung cancer which huge amounts of people die of every year. Besides the smoker, the people around the smoker also take in the poisonous gas into their lungs. So their health is threatened. On the other hand, restaurant is a public place. Everyone should take other's feeling into consideration. If someone smokes in a restaurant, the others will be affected. Because the smoke destroys the environment, it will probably affect other's appetite. Everyone is a part of the society, so it's our duty to think for others. So when we are in a public place, we should behave ourselves and be polite. What you do reflects your moral level. In general, I think smoking should be completely banned at all the restaurants in the country. Do you agree with me?"
023,PTJ0,B1_1,CHN,"﻿I totally approve of this point. Being current college students, we should take an active part in the part-time job, if we accomplish our study task first. With the constant development of economy and society, everyone including students are faced with great challenges. Many students who graduate from university cannot find a satisfying job. They also suffer great pressure. Doing a part-time job can benefit students who will come into the society to some extent. First of all, students can improve their other abilities through the experience. Moreover, they can realize the society in depth. Besides, students are informed of the fact that the society isn't favorable to everyone. Those who long for a great success and a bright career must exert themselves to study hard. In this sense, students are alerted through the part-time job. Take me for example; I once acted as a waitress in a small hotel. During the period, I had to serve customers and take their orders. I served dishes and rice for them. And I was rather tired within these days. Though the pays was low, I was excited. I learned that everyone should spare no efforts to do something if they hunger for a better life in the society. I will enforce myself to study hard. All in all, there is point for college students to do a part-time job during the time in university."
245,PTJ0,B1_1,CHN,"﻿ Speaking of the topic whether college students should take part time job, opinions are often divided. Some people believe that students should focus on their study, while others feel that taking a part time job is necessary. As far as I am concerned, I prefer the latter. I can raise examples to support my viewpoint. To begin with, taking a part time job enables us to get a main idea of the society. We will leave our schools and walk into the society sooner or later. By that time, what we need is not only the knowledge, but also the skills and manners. Undoubtedly, the experience of doing a part time job will help us be familiar with these manners. Then we can sail through the ups and downs during our career life. Furthermore, doing a part time job is good to our study. Only learning the knowledge is far from enough, we also need practice. There is no doubt that doing a part time job is a great way for us to apply our knowledge to practice. Then we can get an idea of what we are short of, which can help us study better. Last but not least, doing a part time can form the sense of independent and perseverance, which is also of great importance to us. All in all, it is essential for college students to take a part time job. It does good to both ourselves and our job in the future."
244,PTJ0,B1_1,CHN,"﻿ University is filled with various of opportunities and students should grasp as many as possible chances to experience themselves and enrich themselves. So I can't agree more on that it's important for college students to have a part-time job. First of all, not only should college students gain knowledge from books and teachers, but also should abolish a lot from society. At the same time, they can gain much experience in many expects, from which they can benefits a lot for their future career. A part-time job makes a preparation for college students. Secondly, a part-time job can earn students a lot of money. During the course, college students can make a better understanding of that it is not easy to make a living alone. Also, they will understand their parents' hard work and learn to appreciate their happy life. At last, a part-time job can help students make a lot of friends, during which they can learn how to help others and experience the importance of teamwork. What's more ? Their friends may help them in the future. In brief, a part-time job can gain students a lot and help them harvest so much."
124,SMK0,B1_1,CHN,"﻿There is no doubt that smoking is one of the cruelest killers in the world. Until now, not only smokers but second-hand smokers suffer from the poisoned smoke and many diseases resulted from it. Many public places signs that No Smoking, but it doesn't work. However, I insisted that smoking should be completely banned at all the restaurants in the country. In my opinion, smoking is a direct way for suicide and murder. Smokers hurt their own lung and at the same time, the people around the smoker also breathe in the poisoned gas especially in the restaurants. Just imagine the situation that you are eating your delicious meal, but the table beside you give out a choking smoke, do you still have the mood to enjoy the meal? Then, based on many surveys, smoking can result in many kinds of disease which lead to death. Even the new-born babies are influenced by smoking. So who want to take a risk of getting deadly disease? Many men form a habit of smoking at a certain time, such as after the meal. They can't help doing that and the other people have no choice but to tolerate it. Above all, what should we do? As I think, the government should set a series of rules about smoking ban. Perhaps more importantly, we citizens should have an aware of reducing the smoke. It's being of great importance that smoking should be completely banned at all the restaurants at the country. Only with the power of law and moral, can we enjoy a no-smoking environment during our dinner or anything other."
125,SMK0,B1_1,CHN,"﻿Nowadays, it is not very uncommon see many people smoke in the restaurants. So people are discussing whether smoking should be banned in all restaurants in the country. Some people think that smoking should not be banned in restaurants because they are smokers themselves. They think smoking help them a lot in many sides. But, in my opinion, smoking should not be allowed in restaurants. Here I'll give you some reasons of my idea. First of all, smoking is harm to people's health, not only to these smokers but also nonsmokers. Scientists have show that smoking can cause lung cancer, heart trouble, and so on. Smokers feel very happy when smoke after meal in restaurants. But doctors say it is very dangerous if smokers smoke after meal at once. What's worse, the harm to the nonsmokers who breath in the smoke is much serious than smokers. So non-smokers hate people smoke in the restaurants. Second, there are lots of fire accidents being caused by smoking in recent years. Some smokers throw the rest of cigarette on the ground. It causes fire and terrible disaster. In conclusion, smoking should be banned in all restaurants in the country. If we do this from now on, people will have a safe and clean place to have a good meal and enjoy themselves. Smokers can smoke outside if they want."
343,SMK0,B1_1,CHN,"﻿I strongly agree with the topic that smocking should be completely banned at all the restaurants in the country. Some people would like to have a smock after meals, and we can always find many people smocking in the restaurant. As we all know, smocking does great harm to our health and second-hand smock is even danger. As reported, second-hand smock has the same possibility to cause cancer and children are sensitive to it. So when someone smocks in public places such as a restaurant, what great harm he will do to people around him. In the meantime, it is also not a good idea to sit in a fog when we have a meal. And the smell of second-hand smock is not very good which we would never want to smell during a meal. So I always feel upset when my father smocks after meals, which does harm to everyone's health and broke the atmosphere. Above all, I suggest that smocking should be completely banned in most public places as soon as possible in the country, especially at the restaurants. And the smokers themselves should also consciously keep the smock out of restaurants, and make a better atmosphere for diners."
017,PTJ0,B1_1,CHN,"﻿What are college students doing at school? Study. Yes! But many would say that they are doing part-time jobs at the same time. Of course, it is of great importance! Apparently, most of us students are adults now. As an adult, it will be shameful for us to ask our parents for money. To be independent in economy is the perfect way to claim that we are independent individuals now! And we are never kids under the protection of our parents' arms! Secondly, and also the most important. Having a part-time job make you involved in the society. What people outside of school look like ?How they behaved? How hard is it for us to make money to support ourselves ?After went through all the difficulties we met, we will get a lot of experiences. When we graduated and also the next time we step into the society, we have the confidence to believe that we are already well prepared and we can do it. So, we will learn that money is not easy to earn and our parents are great. We ought to respect them and appreciate what they have done for us. I'm sure we will be more mature and more considerate to others. Doing part-time jobs is a way to see what life really means. Get ready to have a part-time job and try your best to prevent it making a bad effect on your study, and then you will get something surprised you!"
271,PTJ0,B1_1,CHN,"﻿ In my opinion, part time job is really good for the development of college students. Is can help college students is many ways. Firstly, part time job is a important way to built up our social skill. By doing part time job, we have to face this complicated world, we have to work with all kinds of people, we have to communicate with all kinds of people. These things force us to practise our social skill. Eventually, our social skill will be developed. Besides, part time job can offer us some social and work experience which is significant when we are look for jobs. Secondly, part time job can bring us some bonus money. The money is so important to those students who is not so rich. The money that from part time job could release the burden of their parents in some degree. Furthermore, part time job will make students more confident. By doing hard job, students will get the salary. The salary is the symbol of the their hard job. It can be seen as the attestation of their ability and intelligence. From the job, students will get the feeling of confidence. Thirdly, by doing part time job, college students will be more frugal. Because they will learn that it is not easy to earn money. Every buck may means a long time of hard work. For those students who waste money, doing part time job can be a good way to help them. Part time job is really a good way to help us."
330,PTJ0,B1_1,CHN,"﻿Long time ago, part-time was just a way for poor students to get extra earnings. In this way, they can reduce their family's press of preparing for such many fees. But then, looking westwards, we can find nearly every teenager has a part-time job, even when they are kids or in the kid gardens. Western parents trained their children in this way, and we find it acts out well, kids overseas can be more competitive than Eastern kids, they can talk, perform, and do things all by themselves, but as to eastern kids, growing up in the green house, always become a failure in the competition. Thus, as to college students, part-time job is a marvelous way to appeal to society and gain more abilities. In this way, they can stand on a stage and show that they are promising. Especially nowadays, it's hard to train a new comer in this field than to hire a experienced one, so when every company cares about your experience, and of course college students don't have, what can they do? Then the experiences of part-time job become important. So, as there are still so many laid-offs at present, what can we do to find a steady bow? Find a part-time job. In order to find a part-time job, we also need to know what we want, what we want to get in this part-time job, find a good one and share it with your parents, and they will be pleased to find that you have really grown up. Part-time job is also a good way for governors to deal with many problems, for example, as there are few IPO in China, college students may be the main power to improve its development. It is a large stage with opportunities for college students. Part-time Job is necessary for college students, not only for themselves, but also for society doesn't any kids, it just needs grown-ups."
156,PTJ0,B1_1,CHN,"﻿College students have much available time and we have lots of free time arranged by ourselves. Which provide us more opportunities take part in university activities or some social practical activities apart from our lessons? I would like to make use of some time to do some part-time jobs to increase my social experience and improve myself which probably have influence in my future career? In our country there are more and more college students undertaking a part-time job or even more than one part-time job. It's becoming quite common to see students busy running errands after lessons. Some say colleges students are expected to do concentrate on studying, because study is just like their jobs. However, I think it's a good thing for college students to take a part-time job while studying. On the one hand, college life which consists of only study is not balanced and may cause the student to miss out on other valuable learning experiences. In addition to bringing more balance to a student's life, part-time work can broaden his social experience. On the other hand, it can make the students realized that it is hard to make money, And then they can change their bad habits. During this period they can know how much they owe to them. Part-time jobs can partly relieve students' financial burden, especially those who are from poor families. For all of these reasons above, we should take some part-time jobs so that we can integrate theory with practice. I firmly believe that most students would benefit from taking a part-time job while they are at college if they can balance the job and study."
399,SMK0,B1_1,CHN,"﻿Smoking in public shall be absolutely forbidden. Smoking being very bad for human being's health is nearly known as a truth. All of the smokers know it as well. They could hardly get rid of it just because they are used to it. For this, many products had been produced to help smokers to get rid of smoking. But still there are large quantities of smokers. I have been suffering for second smoking for long. My father is a solid smoker. He smoked before I was born. Now it is thirty years for his smoking age. When I was in the army, I bought him two sets of product to help him get rid of smoking. But it failed. So we can see how difficult it is to get rid of it. If we got the habit of smoking for the public smoking, what an awful thing it will be! Beside this, smoking could also lead to fire. Lots of examples told us that smoking in public is a serious reason for public fire. It may cause a great loss of public possession. For example, the big fire in the International Hotel in HaErBin, October Nineteen of 1985, which was caused by smoking, led to the death of ten person. Let alone the forest fire. All in all, smoking in public shall be forbidden absolutely."
